CO_CNES;NO_FANTASIA;NO_BAIRRO;TP_UNIDADE;CO_MUNICIPIO_GESTOR;NU_LATITUDE;NU_LONGITUDE
2606488;UNIDADE SAUDE DA FAMILIA DE GURGURI CAMPO;CENTRO;2;2508901;-6.8419349;-35.133176700000035
6423272;CLINICA DE NEUROLOGIA E EEG;PRATA;22;2504009;-7.2217216;-35.8987633
9757813;EMULTI EQUIPE MULTIPROFISSIONAL DE BARRA DE SANTA ROSA;CENTRO;2;2501609;-6.721913980125146;-36.05854511260986
9786511;POLO DE ACADEMIA DA SAUDE DE EMAS;CENTRO;74;2505907;-7.1102;-37.72
9774165;ULTRAVIDA;TORRE;36;2507507;-7.1289798;-34.8616078
7702027;CENTRO ESPECIALIZADO EM REABILITACAO DE CUITE;JARDIM PLANALTO;36;2505105;-6.487659429494988;-36.14721357822418
9190546;POLICLINICA MUNICIPAL DR JOSE LINS DE ALBUQUERQUE ZE DE ULE;TIBIRI FABRICA;4;2513703;-7.123835402441196;-34.97156113386154
7794061;LA PIETA CENTRO DE SERVICOS MEDICOS;MIRAMAR;36;2507507;-7.1179904;-34.8368626836803
7823231;UBSF X ANTONIO RODRIGUES PITAS;CENTRO;2;2507002;-7.306309500641356;-38.153640627950885
7841930;ACADEMIA DA SAUDE ERNANI SATIRO;ERNANI SATIRO;74;2507507;-7.171239646747717;-34.885711669921875
7816669;UBSI ALEXANDRINA MARIA DA CONCEICAO ALDEIA LAGOA DO MATO;ZONA RURAL;72;2501401;-6.618402;-34.975482
7945388;ANACLIN LABORATORIO;JUSSARA;39;2501104;-6.96915;-35.69942
7971850;LAC POSTO DE COLETA;CENTRO;39;2512721;-6.639995483453472;-35.29331322074577
9358420;ORL SANTA CLARA;PRATA;22;2504009;-7.221796;-35.897375
9422382;LABORATORIO MUNICIPAL DE SAO JOSE BREJO DO CRUZ;CENTRO;39;2514651;-6.2128976;-37.3530552
9362606;CLINICA MEDICA DR LUCIANO LOBO;CENTRO;22;2504009;-7.217557;-35.879518
9307745;CONSULTORIO DE GINECOLOGIA E OBSTETRICIA;PRATA;22;2504009;-7.219964;-35.900522
9284974;FRANCISCO CLEANTO BRASILEIRO;CENTRO;22;2504009;-7.216341;-35.884648
9314288;AFETO CLINICA DE ATENCAO A CRIANCA;BRASILIA;36;2510808;-6.8486607;-37.3261362
4055276;HEMATO SERVICOS DE HEMOTERAPIA;TORRE;39;2507507;-6.852005708098424;-35.49400180578232
4083989;CENTRO MEDICO DE DIAGNOSTICO POR IMAGEM VIVA;JAGUARIBE;36;2507507;-7.1302256;-34.8820162
4083245;UNIDADE BASICA DE SAUDE PSF IV;CENTRO;2;2515005;-7.249867;-35.211674
0725420;FARMACIA SAO FRANCISCO;CENTRO;43;2509396;-7.26385154639486;-37.34096825122833
0718963;PSICOVIDA;CENTRO;22;2515302;-7.092311472516913;-35.22763967514038
0764175;UBS VILLAGE;VILLAGE JACUMA;2;2504603;-7.16848;-34.89725
0903477;VITTAFISIO;INTERMARES;36;2503209;-7.0432821;-34.8459372
0899496;EMAP TEIXEIRA;CENTRO;2;2516706;-7.221993;-37.257064
0814725;UBS PORTAL SUDOESTE;PORTAL SUDOESTE;2;2504009;-7.264441597729348;-35.93347580300476
0805408;LUPPA LABORATORIOS ALTIPLANO;ALTIPLANO CABO BRANC;39;2507507;-7.114903309641642;-34.86295312643051
0806870;VIGILANCIA SANITARIA;CENTRO;50;2511202;-7.401962194884133;-35.11575937271118
0781894;ABRIGO DE IDOSOS;JARDIM CIDADE UNIVER;77;2507507;-7.1514823;-34.8327367
0794112;SOS OTORRINO;MANAIRA;36;2507507;-7.099655;-34.8409676
0903655;MEDICAL FACE DIAGNOSTICO RADIOLOGICO E DIGITAL DA FACE;MIRAMAR;36;2507507;-7.1179904;-34.83686268368033
0765740;PROSSIGA SAUDE EM EVIDENCIA;ESTADOS;36;2507507;-7.1194153;-34.8290715
0753939;DRA SANDY CARLA;CENTRO;36;2507507;-7.114935248304696;-34.86303359270096
0793361;LABSANGUE LABORATORIO DE ANALISES CLINICAS;LAURITZEN;39;2504009;-7.2061396;-35.8811679
9371591;PS SAUDE SERROTE DE CIMA;ZONA RURAL;2;2509701;-7.914732893367685;-37.11885452270508
9545700;UNIDADE MISTA RAIMUNDA MENDES PEDROSA;VILA NOVA;2;2510006;-6.919550114220597;-38.323638055866994
9565930;CARDIOL;CENTRO;22;2507507;-7.114647800257334;-34.863041639328
9574735;POLO ACADEMIA DA SAUDE DE SAO JOSE DO SABUGI;CENTRO;74;2514701;-6.776;-36.799
9499474;HUAC;SAO JOSE;81;2504009;-7.226627;-35.892728
9594078;ACADEMIA DA SAUDE DE SAO DOMINGOS DO CARIRI;CENTRO;74;2513943;-7.635839298264624;-36.432509422302246
9489401;HOSPITAL MILAGRES;CENTRO;77;2507507;-7.1253563;-34.8740689
9495657;UNIDADE BASICA DE SAUDE DA FAMILIA PSF IV;CENTRO;2;2515807;-7.180202572405529;-35.67990303039551
9489932;UNIDADE DE VIGILANCIA SANITARIA SAO JOSE DO BONFIM;CENTRO;50;2514602;-8.0641443;-37.2861749
9609016;GENETIC;BESSA;39;2507507;-7.0678701;-34.8455676
3840603;DUALI ODONTOLOGIA INTEGRADA;MIRAMAR;36;2507507;-7.1202831;-34.83595138451883
3420477;R M COSTA SERVICOS MEDICOS;JARDIM OCEANIA;36;2507507;-7.0971281;-34.8346642
3376753;NUCLEO TRANSFORMAR ATENDIMENTO PEDAGOGICO ESPECIALIZADO;CENTRO;36;2506004;-7.016585621874064;-35.85604906082153
3496651;ABRANTES SAUDE;MANAIRA;77;2507507;-7.106290435772074;-34.8336660861969
3587800;CONSULTORIO ODONTOLOGICO DRA ROSANGELA FERNANDES;CENTRO;22;2504009;-7.2177635;-35.8838461
3513998;POLICLINICA F DINIZ;MALVINAS;4;2504009;-7.2428663;-35.9234228
9427732;CAPS I MONTE HOREBE;CENTRO;70;2509602;-7.21423240305971;-38.58747124671936
9406018;ACADEMIA DA SAUDE;CENTRO;74;2503555;-7.2097985;-37.0574274
9419187;INOVE DIAGNOSTICO LTDA;CENTRO;39;2508307;-7.171;-35.854
9408215;PSICONEURO SERVICOS DE PSICOLOGIA;CENTRO;36;2507507;-7.1239857;-34.8772719
9388400;UNIDADE BASICA DE SAUDE NOVO MARI;LOT NOVO MARI;2;2509107;-7.048844;-35.323759
9380442;CENTRO DE REABILITACAO DE BOM JESUS;ASA BRANCA;36;2502201;-6.81349642874025;-38.653182685375214
9426337;FARMACIA BASICA MUNICIPAL DE CUITE DE MAMANGUAPE;CENTRO;43;2505238;-6.913013;-35.249119
9376445;PRO SANGUE DIAGNOSTICO;CENTRO;39;2504009;-7.225395;-35.883716
9502033;CONVIVER PSICOLOGIA E SAUDE;TORRE;36;2507507;-7.1214748;-34.8681441
9475354;ORTODENTAL;CENTRO;22;2516003;-6.757660475474257;-35.65740466117859
2701723;LAB ANAL CL DR MAXIM ANTONIO DINIZ;OURO BRANCO;39;2511301;-7.19773;-37.922896
2772906;CENTRO HOSPITALAR DE PIANCO;OURO BRANCO;5;2511301;-7.031794;-37.287531
3456153;CENTRO DE ESPECIALIDADES ODONTOLOGICA DE PIANCO;CENTRO;36;2511301;-7.197711;-37.922888
3470202;CAPS TM III 24H JOAO GALDINO DA COSTA;OURO BRANCO;70;2511301;-7.196778;-37.923028
5053137;UBS ANA AMELIA VILAR CANTALICE;ROCHA CAVALCANTE;2;2504009;-7.221598;-35.921266
5053129;UBS GALANTE;GALANTE;2;2504009;-7.307018;-35.784459
5053226;UBS JEREMIAS II;JEREMIAS;2;2504009;-7.206247;-35.897155
5053269;UBS MALVINAS III EQUIPE I;MALVINAS;2;2504009;-7.244741;-35.926518
5044545;CONSULTORIO MEDICO DR DANIELLE MEDEIROS MARQUES;MIRAMAR;22;2507507;-7.059289412248631;-35.321930050849915
0883174;LABORATORIO DE PROTESE DENTARIA TALLES ALVES;CENTRO;39;2500775;-6.786372960190251;-38.08127403259277
0881953;SAVUS;CENTRO;22;2504009;-7.219679;-35.881344
0968471;SORRIDERE ODONTOLOGIA INTEGRADA;CATOLE;22;2504009;-7.2346792;-35.8791932
2880628;ANESTESIA SERVICOS MEDICOS;TORRE;22;2507507;-7.1313257;-34.8596858
9384626;CONSULTORIO ODONTOLOGICO DR JOSE RODRIGO MEGA ROCHA;MIRAMAR;22;2507507;-7.119435916012478;-34.83697861433029
9543457;UNIDADE DE VIGILANCIA AMBIENTAL DE LAGOA SECA;CENTRO;50;2508307;-7.17681;-35.84903
9549587;LABCLIN LABORATORIO DE ANALISES CLINICAS;CENTRO;39;2506004;-7.018757907950188;-35.8624005317688
9458581;INTERVIR SAUDE;LIBERDADE;22;2504009;-7.2428949;-35.8936642
0031542;UBS PREFEITO ALYSON JOSE DA SILVA AZEVEDO;ZONA RURAL;1;2501534;-6.588715;-36.26209
2418681;SECRETARIA MUNICIPAL DE SAUDE;CENTRO;68;2501500;-7.227606267760805;-35.896437764167786
9092501;CTMO;ALTIPLANO CABO BRANC;36;2507507;-7.129357988978508;-34.826821088790894
9082948;CONSULTORIO ODONTOLOGICO BRUNA DIAS JERONIMO COSTA;CENTRO;22;2504009;-7.218245136185033;-35.897803008556366
9088180;AMIGO DO PEITO PB;MANAIRA;40;2507507;-7.1079227;-34.8364301
9093990;UNIDADE ANCORA DO PSF II CRISTO REI;CRISTO REI;1;2508208;-6.672770247781587;-35.379087924957275
9093966;UNIDADE ANCORA DO PSF III SITIO PITOMPAS;ZONA RURAL;1;2508208;-6.671960379045983;-35.37940979003906
9089039;CLINVIDA;ESTADOS;36;2507507;-7.114991140959657;-34.862987995147705
9088962;KL CLINICA;TAMBAUZINHO;36;2507507;-7.1206003;-34.8443388
9087761;CONSULTORIO MEDICO DRA HELLEN VIRGINIAT PALITOT DE ALMEIDA;CENTRO;22;2507507;-7.1213833;-34.8722583
9967036;CLINOR MANAIRA;MANAIRA;36;2507507;-7.104803;-34.831241
9950192;ANALISIS LABORATORIO JOSE AMERICO;JOSE AMERICO DE ALME;39;2507507;-7.1685346;-34.8565752
0032816;UNIMED JOAO PESSOA COOPERATIVA DE TRABALHO MEDICO FILIAL;TORRE;77;2507507;-7.1228958;-34.8719017
9977600;RESTAURE ODONTOLOGIA ESPECIALIZADA;ESTADOS;36;2507507;-7.107904;-34.85632
9944044;POLO ACADEMIA DA SAUDE III VILA MOCO;VILA MOCO;74;2507002;-7.311549729668182;-38.14023971557617
9980199;ODONTOMEDICE CLINICA MEDICA ODONTOLOGIA ESPECIALIZADA LTDA;CENTRO;36;2504405;-7.556228036265279;-38.50716590881348
3529541;CLINICA MEDICA DR ANTONIO CARLOS BARBOSA LTDA;CENTRO;36;2503506;-6.642456;-35.795678
3260100;CLINICA INTEGRADA DE CARDILOGIA CLINC;ESTADOS;36;2507507;-7.1152221;-34.85929055
4010574;GRUPO LOPES MEDICINA E SAUDE;MANAIRA;22;2507507;-7.106322375034038;-34.83339786529541
4001702;CVL SLIM;ESTADOS;36;2507507;-7.118568256719593;-34.85419303178787
3062988;CENTRO DE ESPECIALIDADES ODONTOLOGICAS;CENTRO;36;2504108;-7.039921193409697;-38.34455966949463
4023404;RENASCER;SAO JOSE;22;2504009;-7.2256931;-35.8988866
4027663;IMAGEM DIAGNOSTICA;CENTRO;36;2507507;-7.1376262;-34.8540912
4023854;DO VALE ODONTOLOGIA INTEGRADA;MANGABEIRA;36;2507507;-7.1671546;-34.8422264
2973766;LAB VIDA;DOUTOR MAIA;39;2513901;-6.485996446330824;-37.45121240615845
2976579;VANMCOSTA SAUDE;MANAIRA;36;2507507;-7.1123017;-34.8285756
3422399;FISIOAR;BELA VISTA;36;2504009;-7.2293;-35.8987
9501665;ALLANE SAMARA FORMIGA DE ALMEIDA DANTAS;CENTRO;22;2512101;-6.771201900997341;-37.80028581619263
9288155;ACADEMIA MUNICIPAL DE SAUDE;POVOADO;74;2512002;-7.077043787948586;-36.06109857559204
9263810;SEMEP;ESTADOS;36;2507507;-7.1123032;-34.8588911
9264345;CENTRO DE FISIOTERAPIA;SUDENE;36;2513901;-6.485676641247029;-37.45091199874878
9338888;DL MED;TORRE;36;2507507;-7.114775554967268;-34.86292362213135
9273271;POLO DE ACADEMIA DE SAUDE DE MATUREIA;CENTRO;74;2509396;-7.267;-37.351
9304495;CLINICA MEDICA VIVER MAIS;CENTRO;4;2501906;-6.699997;-35.536489
9352937;UBS NOVO ARAXA;JEREMIAS;2;2504009;-7.205280793308348;-35.90149641036987
0934291;INSTITUTO REABILICOR;MIRAMAR;36;2507507;-7.1181239;-34.8372111
0976466;CLINFACE ODONTOLOGIA ESTETICA AVANCADA;TAMBIA;36;2507507;-7.1156622;-34.8799685
0960071;UNIDADE SAUDE DA FAMILIA FARMACEUTICA DARLENE LOPES FERREIRA;PIO X;2;2503704;-6.872947486134569;-38.57150673866272
0867985;CONSULTORIO DE PSICOLOGIA HELOIZE HELENA LOPES DA SILVA;GEISEL;22;2507507;-7.141744;-34.9408627
0864676;CENTRO DE FISIOTERAPIA MANOEL CARLOS SOBRINHO;CENTRO;36;2513604;-7.383257680658995;-37.98954248428345
0906697;CARDIOINTERV PB;TORRE;22;2507507;-7.124527392834839;-34.86161470413208
0846783;HSM2 NE 3;CENTRO;22;2516607;-7.634988601468117;-37.87779092788696
0871001;INSTITUTO DE ASSISTENCIA DAS AMERICAS;CENTRO;36;2507507;-7.1264543;-34.8741339
9387765;IMPLANTEX;CENTRO;39;2510808;-7.02561545039098;-37.27652549743652
9513825;HELDER DE LIMA VIANA ME;CENTRO;39;2506004;-7.0189282828999255;-35.858484506607056
9495304;CONSULTORIO DE NUTRICAO;SAO JOSE;22;2504009;-7.227482;-35.888256
9377115;CLINICA INTEGRADA DE CARDILOGIA CLINC;MIRAMAR;22;2507507;-7.118221849999999;-34.83722442269206
9325409;GM ASSISTENCIA MEDICA;MIRAMAR;36;2507507;-7.115584667304503;-34.86330986022949
9417311;VIGILANCIA SANITARIA MUNICIPAL;CENTRO;50;2504850;-7.631253490811509;-36.603055000305176
9146504;NUCLEO DE APOIO A SAUDE DA FAMILIA NASF II;CENTRO;2;2503605;-6.6173564;-35.4693474
9217606;POSTO ANCORA DO SITIO GENIPAPEIRO;ZONA RURAL;1;2511004;-6.5452579;-38.0360769
9188762;CAMPINA ODONTO;PRATA;22;2504009;-7.221023;-35.897136
9265023;VIGILANCIA SANITARIA;CENTRO;50;2508109;-6.571;-37.916
0003689;UNIDADE DE SAUDE PRISIONAL DE ESPERANCA;CENTRO;2;2506004;-7.019226438911866;-35.85860252380371
9983007;UNIDADE DE VIGILANCIA EM SAUDE;CENTRO;50;2509206;-7.199852263684099;-35.78888654708862
0029491;CENTRAL DE REGULACAO DO ACESSO;CENTRO;81;2503209;-6.971354073395291;-34.83697952890034
0049522;CONSULTORIO MEDICO DRA LAUDICEA DIAS BRANDAO;CENTRO;22;2507507;-7.124814834691277;-34.881484508514404
0946575;AMOR SAUDE;CENTRO;36;2510808;-7.027814314870553;-37.27965831756592
0934542;WM SERVICOS MEDICOS;CENTENARIO;22;2504009;-7.2268598;-35.898444
0882259;THIAGO SANTOS FISIOTERAPEUTA;CENTRO;4;2501609;-6.718246;-36.0591092
0913766;CENTRO DE DIAGNOSTICO POR IMAGEM AMELINO FERREIRA DE ALMEIDA;CENTRO;36;2503704;-6.883311514318508;-38.555874824523926
0905054;CENTRO DA MULHER CLAUDIA ROBERTA GOMES SILVA DANTAS;CENTRO;36;2506004;-7.018092380205105;-35.86237907409668
0896845;CENTRALLAB POSTO DE COLETA DE SAO JOSE DE PIRANHAS;CENTRO;39;2514503;-7.1203222043320045;-38.4981644153595
2827328;SAMU USB 12 POCO DE JOSE DE MOURA;CENTRO;42;2512077;-6.6049497737431535;-38.47922801971436
0836516;LABORATORIO MUNICIPAL DE ANALISES CLINICAS;SAO VICENTE;36;2505105;-6.487526177841164;-36.14747107028961
0869643;UNIDADE DE VIGILANCIA DE ZOONOSES;CENTRO;50;2511202;-7.402020711745247;-35.115925669670105
0882399;UNIDADE DE DISPENSACAO DE MEDICAMENTOS;CENTRO;43;2502904;-6.3739030676700645;-37.82916784286499
9126554;RENOVARE FISIOTERAPIA;TAMBAUZINHO;36;2507507;-7.123329534388615;-34.84126267116407
9171223;POLO DE ACADEMIA DE SAUDE II;FREI DAMIAO;74;2513406;-6.870982236382711;-36.91002309322357
9174958;ACADEMIA DE SAUDE ANTONIO SOARES NEGROMONTE;CONJUNTO;74;2501500;-6.7445400111373495;-35.63077438885452
9243283;UNIDADE DE VIGILANCIA EPIDEMIOLOGICA;CENTRO;50;2514909;-6.927023276650039;-37.09589749574661
9225099;EMULTI AMPLIADA I;CENTRO;71;2503704;-6.883822786318728;-38.55454444885254
9171282;PRODENTAL;CENTRO;36;2516003;-6.758025385110659;-35.65682798624039
9235507;CENTERFISIO;PRATA;36;2504009;-7.219911;-35.892915
9236872;CONSULTORIO MEDICO DRA JULIANA REBECA;EXPEDICIONARIOS;22;2507507;-7.1224883;-34.8561755
9222782;ESPACO ODONTOLOGICO DRA EMANUELLY FIGUEIREDO;CENTRO;22;2516201;-6.762444967138277;-38.22992641564501
9034757;OFTCLIN;CENTRO;36;2504009;-7.219174;-35.880847
9026045;CONSULTORIO ODONTOLOGICO DRA KENY CORREIA;TAMBAUZINHO;22;2507507;-7.1224345;-34.8498882
9300791;CENTRO CLINICO BEM VIVER;TORRE;39;2507507;-7.114743616293108;-34.86305773258209
9299580;ELAINE PACHU BRAZ DOS SANTOS ME;JD PAULISTANO;22;2504009;-7.244583;-35.8905
9302670;ACADEMIA DA SAUDE DE CONCEICAO PB;NS SR DE FATIMA;74;2504405;-7.560588638933358;-38.50433349609375
9302581;CAPS INFANTO JUVENIL REGIONAL TERESINHA L MARTILDES;CENTRO;70;2504405;-7.577052175587772;-38.509697914123535
9509682;CONSULTORIO MEDICO DRA JULIANNA MARIA SILVA DE AMORIM;MIRAMAR;22;2507507;-7.1194759;-34.8370478
9520244;NUCLEO DE APOIO A SAUDE DA FAMILIA NASF AREIA PB;CENTRO;71;2501104;-6.963;-35.692
9518916;DEPARTAMENTO DE VIGILANCIA SANITARIA;CENTRO;50;2512804;-6.435379442667621;-37.65297889709473
9512381;CLINICA ODONTOLOGICA DRA ANA CAROLLINE COUTINHO;CENTRO;22;2512101;-6.771265825000924;-37.79954016208649
9466614;FARMACIA DE ATENCAO BASICA DE AGUIAR PB;CENTRO;43;2500205;-7.090501522389899;-38.17067742347717
9471715;UNIDADE ANCORA MARACAJA;ZONA RURAL;1;2501906;-6.451995;-35.281322
9492348;ALERGOCLIN;TAMBAU;22;2507507;-7.149470286774144;-34.87357199192047
9501347;CLINICA SANTA CECILIA;CENTRO;36;2504306;-6.348653607476623;-37.74752140045166
7585209;ESF II OLIVIA QUEIROGA DA SILVA;ZONA RURAL;2;2513968;-6.8159249;-37.942602
7568797;FARMACIA BASICA MUNICIPAL;CENTRO;43;2500403;-7.071038786104624;-35.75800895690918
7578261;CENTRO DE ESPECIALIDADES ODONTOLOGICAS CACHOEIRA DOS INDIOS;BAMBURRAL;36;2503308;-6.88416363401288;-38.56407165527344
7594267;CONSULTORIO MEDICO DR MARTA LUCIA DE ALBUQUERQUE;PRATA;22;2504009;-7.219833;-35.897204
7593791;LACRIL LABORATORIO;CENTRO;39;2505709;-6.604231610030537;-35.62560643423836
7588909;CLIN DENTAL;CENTRO;22;2507507;-7.115031064280471;-34.86294507980347
7602359;SAMU 192 PRINCESA ISABEL USB;MAIA;42;2512309;-7.743098533003842;-37.9932975769043
7602596;CONSULTORIO ODONTOLOGICO DR CLAUDIO JAMERSON S GONCALVES;TAMBAU;22;2507507;-7.1139682;-34.827411
9250158;ODOUS ODONTOLOGIA ESPECIALIZADA;MANAIRA;36;2507507;-7.116031807721067;-34.8635458946228
9217967;USF BAIRRO DAS INDUSTRIAS CIDADE VERDE III;CIDADE VERDE BAIRRO;2;2507507;-7.1727867;-34.9313921
9251952;INSTITUTO VISAO PARA TODOS;TAMBAUZINHO;36;2507507;-7.119803206875197;-34.87030506134033
9277269;CAPS AD III GIDALTE LUCIO DA SILVA;CENTRO;70;2513901;-6.485996446330824;-37.45089054107666
9260072;CENTRALFISIO;TAMBAU;39;2507507;-7.114284;-34.8243809
9165657;POSTO DE SAUDE DA PREGUICA;SITIO;1;2513109;-7.35309;-35.46709
9221298;CPA CLINICA PINTO DE ALMEIDA LTDA ME;BELA VISTA;22;2504009;-7.22196;-35.8731
9145028;LABORATORIO MUNICIPAL DE ANALISES CLINICAS LAMAC;CENTRO;80;2502300;-6.445;-37.929
9141227;ANALISES CLINICAS DR MAURILIO DE ALMEIDA;CENTRO;22;2507309;-6.6152335;-35.2940065
9104631;SAMU 192 SANTA RITA USB 2E57;TIBIRI FABRICA;42;2513703;-7.123963154592487;-34.97179448604584
9521208;DIAGNOSE LABORATORIO DE ANALISES CLINICAS;CENTRO;39;2502904;-6.3772641;-37.8270062
9702873;DIMPI GESTAO EM SAUDE LTDA;PEDRO GONDIM;68;2507507;-7.1155021;-34.8484614
0252158;ACADEMIA DE SAUDE POLO I;FREI DAMIAO;74;2514503;-7.1208699;-38.501074
2890844;INSTITUTO DE ACUPUNTURA E HOMEOPATIA DR RICARDO ARRUDA;JARDIM OCEANIA;36;2507507;-7.0973391;-34.8364219
0991171;ALUZ SAUDE;LIBERDADE;36;2504009;-7.2390767;-35.8908813
2835428;CURAE;ESTADOS;36;2507507;-7.119395993074895;-34.83614444732666
0998192;FARMACIA BASICA JATOBA;JATOBA;43;2510808;-7.024345345;-37.2834534534
0991031;REVIVO;EXPEDICIONARIOS;36;2507507;-7.122624416739006;-34.85422521829605
2862921;FACE CENTRO DE ESPECIALIDADE ODONTOLOGICA;PRATA;4;2504009;-7.223106;-35.898313
2835908;CENTRO MUNICIPAL DE ESPECIALIDADES;CENTRO;36;2513000;-7.102212838434896;-36.84312343597412
2837161;FONO COM AMOR;ESTADOS;36;2507507;-7.1149871;-34.8561979
2837617;LAB EXAMES LABORATORIAIS;CENTRO;39;2510808;-7.024765678;-37.289876968
2832895;VIGILANCIA EM SAUDE;CENTRO;50;2512788;-7.013561442027148;-36.56258583068848
0613290;SONRIE ODONTOLOGIA;MIRAMAR;36;2507507;-7.1194385775415245;-34.85460877418518
0696536;MEGAPHARMA;CENTRO;43;2510808;-6.7696831;-37.7996424
0515590;FARMACIA PAGUE MENOS AEROCLUBE;AEROCLUBE;43;2507507;-7.149401091553664;-34.87341105937958
0514004;CONSULTORIO ODONTOLOGICO DR MOISES;TIBIRI II;22;2513703;-7.1550977;-34.964806
0600296;PORTO ODONTOLOGIA;JARDIM OCEANIA;36;2507507;-7.097445836437553;-34.83362853527069
0777056;CLIMEDICA SANTA LUZIA;CENTRO;36;2513406;-6.873267038171831;-36.92187309265137
9080481;MESTRA;CENTRO;22;2504009;-7.21836;-35.89337
9189076;POLICLINICA MUNICIPAL DR JOSE JOACIO DE ARAUJO MORAIS;CENTRO;4;2514909;-6.930431431266448;-37.09516525268555
9184031;RAIMUNDO MORAIS NETO;CENTRO;22;2504009;-7.220287;-35.888379
9172343;LABORATORIO MUNICIPAL DE ANALISES CLINICAS DE COREMAS;CABO BRANCO;1;2504801;-7.0165099;-37.9410627
9187413;ALS LABORATORIO DE ANALISES CLINICAS;CENTRO;39;2505352;-6.6318974;-35.909942
9215565;POLICLINICA EMMA;MANGABEIRA;4;2507507;-7.172197467932021;-34.84149682224823
9211543;ACADEMIA DE SAUDE GERALDO DE TAXA;CENTRO;74;2513604;-7.387587;-37.9878732
9231455;HOSPITAL MUNICIPAL DE ARARUNA DR ANTONIO FIALHO;CENTRO;5;2501005;-6.531447;-35.73598
9158367;PRONTOCOLON MEDICINA 24H;PRATA;22;2504009;-7.222079;-35.897643
9157115;ACADEMIA DA SAUDE DE MATARACA;CONJUNTO NOVO HORIZO;74;2509305;-6.59036;-35.06244
9170863;CAF CENTRAL DE ASSISTENCIA FARMACEUTICA DE UMBUZEIRO;CENTRO;43;2517001;-7.696383282322854;-35.66445350646973
9188770;CERAST;DINAMERICA;36;2504009;-7.2303031;-35.9110062
9365907;CADEIA PUBLICA DE BONITO DE SANTA FE PB;CENTRO;2;2502409;-7.313;-38.515
9069275;FARMACIA BASICA MUNICIPAL MULUNGU;CENTRO;43;2509800;-7.034107375563879;-35.46583592891693
9080503;IZOLDA LUNA LEITE CALDAS;CATOLE;22;2504009;-7.229939;-35.876194
9080511;FERNANDA MARCELINO DE ALMEIDA GOMES;PRATA;22;2504009;-7.225234;-35.896888
9068619;CEDMEX CEAF 11 GRS PRINCESA ISABEL;CENTRO;43;2512309;-7.73663950905445;-37.99261177720918
9304746;FARMACIA MANOEL JACOME DE MOURA;CENTRO;43;2508307;-7.092907;-35.51098892
9069267;LABORATORIO DE ANALISES CLINICAS SEVERINA ALVES DA SILVA;CENTRO;80;2509800;-7.034094065457801;-35.46572059392929
9068317;CEDMEX CEAF 5 GRS MONTEIRO;CENTRO;43;2509701;-7.891660095174414;-37.12400524513199
9245979;FISIO CLIN STUDIO PILATES;CENTRO;22;2512903;-6.8036757;-35.0802617
9229981;JEFFERSON PIRES NOGUEIRA ME;CENTRO;39;2516904;-6.522887263267366;-38.408023416996
9938893;ANALISIS BESSA;JARDIM OCEANIA;39;2507507;-7.0910579;-34.8344274
9956298;CONSULTORIO ODONTOLOGICO CHRISTOPHER CADETE DE FIGUEIREDO;DOS ESTADOS;22;2507507;-7.11954770021922;-34.85188901424408
9968040;POSTO DE SAUDE JOAO BEZERRA DA CRUZ;ZONA RURAL;2;2512077;-6.575128836242183;-38.51184368133545
9225129;EMULTI COMPLEMENTAR I;CENTRO;2;2503704;-6.883609756385571;-38.55398654937744
9221883;EXAME LABORATORIO CLINICO;CENTRO;39;2516201;-6.75845865503494;-38.23257295304492
9225110;EMULTI COMPLEMENTAR I;CENTRO;71;2503704;-6.883950604232719;-38.551411628723145
9223673;CONSOLTORIO ODONTOLOGICO DRA MARIANA TRIGUEIRO;TORRE;22;2507507;-7.129537;-34.85837
9232826;CONSULTORIO ODONTOLOGICO DRA VALDILENE SINESIO RAMOS;BESSA;22;2507507;-7.0687921;-34.8378877
9251758;CITOLOGIA PARAIBA;CENTRO;39;2515104;-7.082920948137623;-35.835063457489014
0220221;ACADEMIA DA SAUDE DO CRISTO REI;LOTEAMENTO NOSSA SEN;74;2508208;-6.669999638667226;-35.371642112731934
9998330;SERGIO DANTAS CARNEIRO;PRATA;22;2504009;-7.21862;-35.898794
9991972;INSTITUTO SPERO;CATOLE;22;2504009;-7.2371588;-35.8703972
0070041;CLINICAD;JARDIM CIDADE UNIVER;22;2507507;-7.152608;-34.8380233
0650943;PRONTO ATENDIMENTO DE MATA REDONDA;MATA REDONDA;73;2500601;-7.353706;-34.946284
0667331;UNIDADE BASICA DE SAUDE JOSE LUIZ NETO;CENTRO;2;2501609;-6.720337024907126;-36.05565905570984
0862614;ORIZZON CLINICA INTEGRADA;ESTACAO VELHA;36;2504009;-7.227474;-35.884581
6712827;SAMU 192 REGIONAL DE MONTEIRO PB USB;CENTRO;42;2509701;-7.892692665434723;-37.11973428726196
9298681;UBSF X MASSARANDUBA;CENTRO;2;2501302;-7.5122153960487585;-35.6781005859375
9302603;LABORATORIO SANTA TEREZA;CENTRO;39;2508505;-7.375447939314345;-36.94534778594971
9236090;EQUIPE MULTIDISCIPLINAR DE APOIO EMAP;JUSSARA;2;2501104;-6.97085;-35.69694
9352929;UBS NACOES;NACOES;2;2504009;-7.200459;-35.884542
9164413;RAPHAEL FERREIRA NOGUEIRA ME;CENTRO;39;2516904;-6.520512879958037;-38.413052558898926
9149988;CLINICA DO CORACAO DR BASILIO SERRANO;BELA VISTA;36;2504009;-7.221855;-35.902824
